1786183389995 10.244.2.81=rfalse/sfalse/ttrue 10.244.2.82=rtrue/strue/tfalse 10.244.1.55=rtrue/strue/tfalse 10.244.2.83=rtrue/strue/tfalse 
1786183390182 10.244.2.81=rfalse/sfalse/ttrue 10.244.2.82=rtrue/strue/tfalse 10.244.1.55=rtrue/strue/tfalse 10.244.2.83=rtrue/strue/tfalse 
1786183390369 10.244.2.81=rfalse/sfalse/ttrue 10.244.2.82=rtrue/strue/tfalse 10.244.1.55=rtrue/strue/tfalse 10.244.2.83=rtrue/strue/tfalse 
1786183390552 10.244.2.81=rfalse/sfalse/ttrue 10.244.2.82=rtrue/strue/tfalse 10.244.1.55=rtrue/strue/tfalse 10.244.2.83=rtrue/strue/tfalse 
1786183390737 10.244.2.81=rfalse/sfalse/ttrue 10.244.2.82=rtrue/strue/tfalse 10.244.1.55=rtrue/strue/tfalse 10.244.2.83=rtrue/strue/tfalse 
1786183390925 10.244.2.81=rfalse/sfalse/ttrue 10.244.2.82=rtrue/strue/tfalse 10.244.1.55=rtrue/strue/tfalse 10.244.2.83=rtrue/strue/tfalse 
1786183391111 10.244.2.81=rfalse/sfalse/ttrue 10.244.2.82=rtrue/strue/tfalse 10.244.1.55=rtrue/strue/tfalse 10.244.2.83=rtrue/strue/tfalse 
1786183391297 10.244.2.81=rfalse/sfalse/ttrue 10.244.2.82=rtrue/strue/tfalse 10.244.1.55=rtrue/strue/tfalse 10.244.2.83=rtrue/strue/tfalse 
1786183391491 10.244.2.81=rfalse/sfalse/ttrue 10.244.2.82=rtrue/strue/tfalse 10.244.1.55=rtrue/strue/tfalse 10.244.2.83=rtrue/strue/tfalse 
1786183391688 10.244.2.81=rfalse/sfalse/ttrue 10.244.2.82=rtrue/strue/tfalse 10.244.1.55=rtrue/strue/tfalse 10.244.2.83=rtrue/strue/tfalse 
1786183391879 10.244.2.81=rfalse/sfalse/ttrue 10.244.2.82=rtrue/strue/tfalse 10.244.1.55=rtrue/strue/tfalse 10.244.2.83=rtrue/strue/tfalse 
1786183392079 10.244.2.81=rfalse/sfalse/ttrue 10.244.2.82=rtrue/strue/tfalse 10.244.1.55=rtrue/strue/tfalse 10.244.2.83=rtrue/strue/tfalse 
1786183392265 10.244.2.81=rfalse/sfalse/ttrue 10.244.2.82=rtrue/strue/tfalse 10.244.1.55=rtrue/strue/tfalse 10.244.2.83=rtrue/strue/tfalse 
1786183392452 10.244.2.81=rfalse/sfalse/ttrue 10.244.2.82=rtrue/strue/tfalse 10.244.1.55=rtrue/strue/tfalse 10.244.2.83=rtrue/strue/tfalse 
1786183392645 10.244.2.81=rfalse/sfalse/ttrue 10.244.2.82=rtrue/strue/tfalse 10.244.1.55=rtrue/strue/tfalse 10.244.2.83=rtrue/strue/tfalse 
1786183392839 10.244.2.81=rfalse/sfalse/ttrue 10.244.2.82=rtrue/strue/tfalse 10.244.1.55=rtrue/strue/tfalse 10.244.2.83=rtrue/strue/tfalse 
